source,target,weight
dk9ih6w6,5zfnljj2,0.22548438480715222
s0x8gvhi,cbx5xvxw,0.168917581086128
s0x8gvhi,1umbqail,0.16765639663200338
s0x8gvhi,q97pgwqf,0.16239254627514454
s0x8gvhi,74actu93,0.16132211400861554
s0x8gvhi,a9xemz1w,0.16044494967509698
iwfinbwv,8pujysg3,0.2676108886881452
iwfinbwv,gtintm9b,0.2194799505764662
iwfinbwv,ozqfsuh8,0.21267950847608352
iwfinbwv,zed7d315,0.20980529445828
iwfinbwv,x7rn2rw4,0.2096003837944708
6p6vu1v6,890h093l,0.41264854947407786
6p6vu1v6,ps9jca1v,0.22720274141767888
6p6vu1v6,efik8oyg,0.2109309154459923
46ipbbqq,zeutvdww,0.23657743952946933
46ipbbqq,s6umcwot,0.2202085356054745
46ipbbqq,4hu92j8w,0.19767868224932628
46ipbbqq,mw25tdlv,0.19437636177296652
46ipbbqq,h15grnfm,0.18916621008472884
znddaayy,mrcsrwv0,0.39238210553072905
znddaayy,io3jstbi,0.30618581339689155
znddaayy,08mk8a86,0.2575740187982236
znddaayy,3gcrbrx6,0.24465514220330442
znddaayy,qq73gr9y,0.23411393505553388
h7vwi884,adc3a8u7,0.3633447211169544
h7vwi884,6xw4xrct,0.33381113628940945
h7vwi884,10jlzjf0,0.33025132351319425
h7vwi884,rr7ckadn,0.3224675246967457
h7vwi884,jxhtdhgg,0.3115653091336698
a9iazia0,yg2fmt42,0.6546876651446436
a9iazia0,7u4dw6qp,0.5610132313943202
a9iazia0,7a58gjak,0.5233399734675198
a9iazia0,hsqvkm2i,0.4745261740084345
a9iazia0,cpdpsg3i,0.46360169422022357
47s0j2qt,ys8mybf7,0.4993169123211951
47s0j2qt,a0wgvlwf,0.3345759921188282
47s0j2qt,991y3emn,0.2934219774813898
47s0j2qt,s5085rbp,0.19926572139618864
47s0j2qt,v9jdjtp5,0.19852609590889
dvesqhzc,pojaz2sk,0.3944786999707554
dvesqhzc,xgoqxhm8,0.3662425953718241
dvesqhzc,56vjauph,0.3454865966919036
dvesqhzc,a6gviwk5,0.34388199246898216
dvesqhzc,ybtsc3zt,0.331624728851628
825lbzn3,8gqhibso,0.33013119085861214
825lbzn3,ux8hua39,0.31624713863869175
825lbzn3,d7krzqb4,0.29466917785837443
825lbzn3,0x8ejmna,0.2748607452406237
825lbzn3,8a59ltcj,0.2672341789794578
h8uggzk6,teajgyac,0.3371591525890986
h8uggzk6,kvge49yb,0.17383372317357876
02a1hekf,ke7vau0q,0.38205928468024963
02a1hekf,71hlagqs,0.36896263190910245
02a1hekf,zq7zg4xz,0.3211315625253618
02a1hekf,u4lmgfo0,0.24210123247396226
02a1hekf,ynn84jgn,0.2405775555001298
1vx73a3y,mo5qf0o5,0.20414403697323694
1vx73a3y,sydjihpj,0.17553253391269652
1vx73a3y,2fkfftbi,0.16649376945929822
1vx73a3y,3keht8ge,0.15870396324012628
1vx73a3y,cy79dw4s,0.15457630103576786
7a5kl4s0,gihne0xg,0.3063642174732637
7a5kl4s0,2tpy5jva,0.2849226074973037
7a5kl4s0,dzcnnaij,0.27468761099405015
7a5kl4s0,jsg6n38x,0.2656242669192514
7a5kl4s0,lb7doqoa,0.2594633381631912
tan49h2r,hlx5nedu,0.27220372077962884
tan49h2r,ufb3s1zq,0.2521503569772989
tan49h2r,mb6nqaud,0.23719000172499619
tan49h2r,kg55qr2j,0.21294715707859024
tan49h2r,85hh296b,0.20668621704117068
4ecff86g,s5681pq2,0.3307028944036545
4ecff86g,rcr2ge0g,0.29460902997057664
4ecff86g,o1oauxex,0.2896693308391066
4ecff86g,9clqk9ux,0.2656248691606978
4ecff86g,asi9i97z,0.24770007326341528
ecsjwca6,b29h5c3v,0.6230910419382545
ecsjwca6,7seyc12b,0.41198034396053257
ecsjwca6,g2jx3awo,0.38345541287026835
ecsjwca6,3ilqaiq3,0.3725955920303318
ecsjwca6,2bfqbs19,0.35928815901119454
v1ar92ev,mj7ahkql,0.3979027046649997
v1ar92ev,dmg5xye5,0.29207772554866834
v1ar92ev,5uy8dq18,0.26937884350610575
v1ar92ev,z119h7za,0.2532648046142025
v1ar92ev,fmgkv74a,0.24345080882145748
yz81gzyy,wr33wczw,0.372658527064115
yz81gzyy,1nu44n0i,0.3466410533438614
yz81gzyy,m4oq0pzd,0.3418484938913452
yz81gzyy,ufnb2kkr,0.33037501437152644
yz81gzyy,54blikii,0.31877834209602646
3vr08529,apmg0ize,0.2448154749021716
3vr08529,dcf82t8n,0.22718740341104465
3vr08529,tbxar0tu,0.22410061313999
3vr08529,wenp9sgs,0.22157612833212775
3vr08529,dv2baj6j,0.20700520182460175
mrv8m3uy,zed7d315,0.23521033949035583
mrv8m3uy,7izjhyyk,0.23432985386214678
mrv8m3uy,fsvacjgk,0.2324109736853525
mrv8m3uy,nt3jfein,0.22954254544006197
mrv8m3uy,y9rqr1h8,0.21808535451218106
v2f4x1wh,t7kjh9yr,0.3962896786582745
v2f4x1wh,x6dr6rsh,0.2835006005498789
v2f4x1wh,7ivw72l0,0.2157312569884926
v2f4x1wh,zm8hpuer,0.2157312569884926
v2f4x1wh,vz2bpkyk,0.18600844173174536
zy9tbb9z,mwckawp1,0.4459637020026296
zy9tbb9z,fn12un69,0.3650434652516459
zy9tbb9z,4dfd0yvt,0.34416775521228304
zy9tbb9z,ljcx4mu9,0.3336213756969113
zy9tbb9z,lexx7cak,0.3316057349633829
kkeyssgt,mjspwnpm,0.18936089089512897
kkeyssgt,6al4k4mk,0.178942434724871
ygbww1sz,moda41ss,0.20012635866052622
ygbww1sz,e3c969ak,0.19941342899126638
ygbww1sz,gdsux9q3,0.1912855899273256
ygbww1sz,ddkieltg,0.1875448673484038
ygbww1sz,kcpkokci,0.18441865130286267
8kvzxoxn,o3d78xct,0.48343114465817244
8kvzxoxn,wrgm35ab,0.4055710812065808
8kvzxoxn,y0xksxku,0.35441894375737454
8kvzxoxn,27akqv1h,0.3308964541053957
8kvzxoxn,qbw6j35p,0.31625937948274285
7eyyl5c0,ucx72452,0.20640205373533937
7eyyl5c0,c9lt8eby,0.19784794401149425
7eyyl5c0,mzzjktto,0.1885877951130142
7eyyl5c0,b56qfkuy,0.18608516187774105
7eyyl5c0,6yx3vuh9,0.18608516187774105
t33zzmqj,pz7av27a,0.4269834513075546
t33zzmqj,ca4r7u88,0.39514146005962936
t33zzmqj,ran62vjg,0.39077281523137214
t33zzmqj,e926szgq,0.37390567245821155
t33zzmqj,ibqz3qlu,0.3174874967529887
3q0fvv45,ex3fgs76,0.5289424140106412
3q0fvv45,2cnwel07,0.5144591859382681
3q0fvv45,l3bbl5i7,0.5065035318595825
3q0fvv45,dblrxlt1,0.44271982161671236
3q0fvv45,7u9xh8ky,0.3816610090044488
srbyxhxd,evjs1490,1.0000000000000002
srbyxhxd,w49i0xkz,0.3243497172262246
srbyxhxd,436hvwtr,0.2886793180681873
srbyxhxd,65n6p550,0.28469291978177896
srbyxhxd,0croajal,0.27676775827405564
65rhc04q,e3qdoaav,0.2988936143923761
65rhc04q,bxi1bmi5,0.25211207130533553
65rhc04q,u62ovh6l,0.1839286496823867
65rhc04q,unh9yklz,0.17451506318809246
65rhc04q,rgqwm3vb,0.1671173304616237
lvvtm2qj,zbmsaj8s,0.4456623651847087
lvvtm2qj,7d8db6s9,0.4034520817659384
lvvtm2qj,2kg967bh,0.3970712215693174
lvvtm2qj,7fej4y1k,0.36293074283449045
lvvtm2qj,1ay2rxap,0.3603398040194217
ywkyxisi,zeb4fxs2,0.2791609326772562
ywkyxisi,7x4me5lx,0.2296716056473977
ywkyxisi,jfitz4rl,0.21970385820966065
ywkyxisi,2n6bhjzf,0.21305441648374562
ywkyxisi,hilj5ywm,0.20434293779789053
qezzjfbo,w4q3cn5u,0.3578739876374117
qezzjfbo,9mwr6a4x,0.352170667200749
qezzjfbo,3hvhhcdx,0.35000496055891245
qezzjfbo,5t9knqzj,0.3498064941166567
qezzjfbo,9pwnizd7,0.3323016961079792
9z36fkmw,5i8b917r,0.36642728026500904
9z36fkmw,07c2bhh4,0.3659311703236138
9z36fkmw,i9c91rul,0.32100019351646
9z36fkmw,i7do6ce7,0.3097700161671753
9z36fkmw,8bk73ts3,0.30212532616049276
uvp35iaw,mo5qf0o5,0.3443449080121909
uvp35iaw,61wyifmk,0.3440753368889839
uvp35iaw,2fkfftbi,0.2822719466941919
uvp35iaw,3keht8ge,0.2741646622112567
uvp35iaw,r8lrw4a0,0.2560268101301718
eez5qox0,g84rxuxk,0.27034543896726826
eez5qox0,umxpwtie,0.2274757109237052
eez5qox0,jeq0755g,0.21453520493191014
eez5qox0,g0nyi856,0.21138292511516993
eez5qox0,sjpdj82i,0.19889365700597142
70ngpfzk,8kt1gbz6,0.17080564325658923
70ngpfzk,wow470k7,0.16629563116304313
70ngpfzk,r8mn4lzv,0.16565831076082513
70ngpfzk,k52rzp31,0.16340906059175725
70ngpfzk,7oygbj9w,0.16224502608355537
p0hk5h6r,xhzvp35g,0.28104218630826644
p0hk5h6r,vu6m03lx,0.24532344309170026
p0hk5h6r,dpds2how,0.2426557343631279
p0hk5h6r,jiadc8hb,0.2410942944878706
p0hk5h6r,f93porms,0.23585808041341566
wa11h4cv,6yf59yja,0.5734027971929484
wa11h4cv,gebabez8,0.5618808358306628
wa11h4cv,ojf42qm2,0.5397410499296009
wa11h4cv,6hpacwtq,0.5263858643562239
wa11h4cv,5f8wi12n,0.5223714964163825
a368m5fi,12789llj,0.3910240066430806
a368m5fi,a71mddjt,0.3124829266746137
a368m5fi,hxhbfy8y,0.29988595481052194
a368m5fi,s0gedcaz,0.27742188793883815
a368m5fi,77vxpzzp,0.2608251039346237
rwm29tje,cd8u42xo,0.5188957840249027
rwm29tje,h9mddctk,0.48391859123715836
rwm29tje,zka6ufd1,0.45522606761990925
rwm29tje,xcd3795e,0.4069556231271916
rwm29tje,eq54gnvp,0.40049599396938074
sk761s7j,vkeatlz9,0.3134646466126968
sk761s7j,w0ke1tqz,0.2197116522411619
sk761s7j,ysagx34a,0.21810677084610933
sk761s7j,6nwbc2nr,0.21745371271349595
sk761s7j,eri62xrc,0.20534381732694326
mjim9vgj,u1c9pusk,0.3509301440559274
mjim9vgj,cvltwjbz,0.34204545605898756
mjim9vgj,bqxyb61p,0.3409596050228227
mjim9vgj,wtov0a4f,0.30766167134370875
mjim9vgj,e5mf6qdo,0.30173365637300026
1dv12xq1,hrgc1yej,0.26170738321254705
1dv12xq1,qdxov2ao,0.23710491796367905
1dv12xq1,b68kxe57,0.2037324706518052
1dv12xq1,47qikjph,0.18630843507143657
1dv12xq1,onrfe2fi,0.18448342454836206
e0zihwlf,e4kvbzqt,1.0
e0zihwlf,ugql6c58,0.27588669960150186
e0zihwlf,myyrjc5w,0.27474203224249977
e0zihwlf,4uslmbmw,0.18699232375926983
e0zihwlf,a6yrtuwf,0.16631907717785493
qwgyfc88,xdd6a26u,0.37233537674763806
qwgyfc88,l06qnicl,0.30999077775985856
qwgyfc88,llngs3v5,0.26618795443349347
qwgyfc88,oy1e0pne,0.2614625361884162
qwgyfc88,g5skhtxh,0.23517747012250356
rlgu4qdu,avey0jj9,0.5903821523765784
rlgu4qdu,n30o8078,0.5035181542747365
rlgu4qdu,3fb3burt,0.4553965322536475
rlgu4qdu,tffxscsm,0.38167807715842195
rlgu4qdu,2d6tn1i5,0.3801998673045355
wzh1ujoh,vtqry6bp,0.22739258216482935
wzh1ujoh,hpk62meq,0.21742906244664117
wzh1ujoh,445ryia7,0.20183910687615084
wzh1ujoh,lobhurai,0.18905558235905282
wzh1ujoh,y6rye3bp,0.18479717143928404
8aeds5ga,dj9rs6me,0.4070660115211005
8aeds5ga,qdpdsye9,0.38357871683508915
8aeds5ga,3yaqeirk,0.380541636244128
8aeds5ga,093yih5n,0.3472818179591597
8aeds5ga,uq7iqluv,0.3460530859903901
jvp4xm4b,1k5h0tqi,0.4287818419333829
jvp4xm4b,60p2a1i2,0.381217782477947
jvp4xm4b,kg7lleem,0.2418090401883296
jvp4xm4b,i5cteccb,0.2232419994825991
jvp4xm4b,smc6a31k,0.21874200130325722
hrbzgclc,9t95bp1n,0.5714905410831148
hrbzgclc,thourfdj,0.41127693101480983
hrbzgclc,uihakcrw,0.38759088435015887
hrbzgclc,ltty8rhi,0.3819946006538368
hrbzgclc,oczevu6c,0.36513079782233626
epdcxfox,egr6oxc7,0.4722438615111227
epdcxfox,a0amp5tv,0.46483149874758656
epdcxfox,gf8nys6p,0.4529472107292947
epdcxfox,njz17u0z,0.44960916087826286
epdcxfox,ojzk0zei,0.43039685689457924
2z79sfxh,sqtd9ao7,0.5714493813206295
2z79sfxh,ojop6i4k,0.30527836555845733
2z79sfxh,1shwrk1z,0.29261519593873203
2z79sfxh,s8iewsoj,0.24675237100338093
2z79sfxh,uhncqzf8,0.23898511023309352
70kfzhmn,94v8zchf,0.37770550952478316
70kfzhmn,wmhog17x,0.357597431516954
70kfzhmn,bh6h694q,0.33071816706509366
70kfzhmn,lb1gjdcj,0.3302687934369482
70kfzhmn,6zjf6qzz,0.326983506970219
9jpq54um,n0t7umoc,0.17745995082681815
9jpq54um,jlg4ozwq,0.17417892135346702
9jpq54um,pnmzvrd7,0.15305022915350722
ljpeven3,jyh4xvko,0.32093095723805354
ljpeven3,z48ap7d4,0.3203046731689988
ljpeven3,35jn14az,0.1831621341883552
y1jr0hc1,0qn6k9hc,0.3521316885511934
y1jr0hc1,g8fiq45o,0.26929420498381756
y1jr0hc1,rg366cyq,0.26924670281427177
y1jr0hc1,40qbf1k5,0.2419466465741767
y1jr0hc1,06noummn,0.23623287750907113
6yrs1sqq,24zbqwa8,0.2782580456634812
6yrs1sqq,a401kyv5,0.22197830181934938
6yrs1sqq,i4q1rw8k,0.2095177966041749
6yrs1sqq,0kbyf04c,0.19929179780344697
6yrs1sqq,5wa3vbeh,0.19058512835328092
pemxfsgi,od5nnxvg,0.2730887877592355
pemxfsgi,8pyj4pou,0.2675444807645722
pemxfsgi,3q3sktuq,0.24324779210549508
pemxfsgi,q3e2d2mi,0.22605965809763598
pemxfsgi,fgekryez,0.22375125481701916
i9r9m7ch,xe4iv381,0.20817842647561166
i9r9m7ch,v0p28bmn,0.18100655337104082
i9r9m7ch,zd3xmd41,0.17324594740203875
i9r9m7ch,o0xvprcv,0.15712999804991312
i9r9m7ch,0s6lcdkf,0.15158244489855532
5ctxrb3f,wzfvbmi2,0.2801288136794421
5ctxrb3f,boeziuon,0.24328089482257592
5ctxrb3f,5aw8mmev,0.23977136035770985
5ctxrb3f,3olwu66a,0.2229822869103226
5ctxrb3f,rapxj3m7,0.2224785029856341
czz6p234,8vru02r4,0.324998831351141
czz6p234,7sp78tjx,0.31415230679136574
czz6p234,l2gugz0l,0.3063413020248351
czz6p234,kmq0q84r,0.3017907462565235
czz6p234,jyxekooo,0.29964427497282586
vtn0svyg,37ml9i8a,0.5045858998010868
vtn0svyg,mksavff9,0.45790206164379316
vtn0svyg,e39kgxyn,0.3944855788119842
vtn0svyg,0q5u8vji,0.3853918115037783
vtn0svyg,ep76q5z6,0.38074161354435465
a0mdq6xr,rxis2xt9,0.4110847030543877
a0mdq6xr,gnk2ja1h,0.38506744463392284
a0mdq6xr,azy56z3k,0.3145339504741913
a0mdq6xr,u4g1x3w2,0.3111695483909787
a0mdq6xr,k3y9qb3c,0.29967890512535483
2xnfd3jq,b7znt8ht,0.48045235337967657
2xnfd3jq,zy0q0odn,0.39073921411515095
2xnfd3jq,47ced298,0.3126901148505735
2xnfd3jq,229i1jf8,0.2836258406325891
2xnfd3jq,8ghh2b6u,0.2797754565490121
uvook1i1,i55q6ccp,0.31192170408600556
uvook1i1,gt21ix2r,0.30952684614244325
uvook1i1,wypnc9ka,0.30542218066538096
uvook1i1,90xvurcv,0.27755879216761065
uvook1i1,gu9tq48n,0.26979324126821924
qkjyv0d2,wbwd7m5w,0.37823041823279036
qkjyv0d2,jh82mj62,0.36642547837820844
qkjyv0d2,zg8l6std,0.35271114395200653
qkjyv0d2,w8oixzdg,0.34798282914883377
qkjyv0d2,naoltdfn,0.34603035810679245
x2im1qpk,xu6euj5r,0.621558080542461
x2im1qpk,zuf8trsw,0.4140244510573746
x2im1qpk,qjcrvkkx,0.4136275818505633
x2im1qpk,3soh5nq4,0.400481907330308
x2im1qpk,oppmj8pu,0.3812246751112657
maqh1f94,wk0g054h,0.3282391124446464
maqh1f94,72d38v7n,0.252927635594464
maqh1f94,myo0gmew,0.24984859529053857
maqh1f94,7952txm1,0.24723762096437704
maqh1f94,r0r3ksw7,0.20680308884459456
n6wwg44h,rfwlsdgc,0.4839615050681947
n6wwg44h,wwiufl2h,0.4802016524958432
n6wwg44h,r97yfcdg,0.4595815386754609
n6wwg44h,rg4755vk,0.4574546960282413
n6wwg44h,nc0qv943,0.44820627289737747
j240pi1l,hfvsdnri,1.0
j240pi1l,5234vpfi,0.34473780158878314
j240pi1l,vim0xkhg,0.3076544226956666
j240pi1l,dlhwmhea,0.28344500355173885
j240pi1l,09nr9dho,0.27976633189203814
j8n1qds4,dg9csjmg,0.5093298472078949
j8n1qds4,5321ptoq,0.425149805224716
j8n1qds4,ipoban0p,0.42034155948528196
j8n1qds4,8rm9aphu,0.3955828699706155
j8n1qds4,ejwfiot1,0.37934643491395187
eyabhfie,0cryyrms,0.18728739425594634
782sa6vu,4ar5umdq,0.30230000457050016
782sa6vu,4f0f9mc9,0.2961585924630156
782sa6vu,j6ytn683,0.27332403829132296
782sa6vu,vzfvmum7,0.26613161421098613
782sa6vu,tev33cjh,0.25784531255739884
9yzf0hhn,6k13ragg,0.25946452311927365
9yzf0hhn,2lxslftx,0.2542791316727761
9yzf0hhn,mjhte4e2,0.2508507554767386
9yzf0hhn,r2i1fogq,0.2462417488735323
9yzf0hhn,gsh9nhy5,0.24445804694864712
oevoi3zo,ux4e3ta6,0.6633357375860293
oevoi3zo,fmbk7plw,0.41812782073454113
oevoi3zo,7eil5ock,0.41707869221454846
oevoi3zo,u7t1pydo,0.4070580751917347
oevoi3zo,b4942k4c,0.4011242145705346
0o1c8gbr,9c5r0doo,0.3992636706399895
0o1c8gbr,txhuja74,0.3724310568417959
0o1c8gbr,wvk7lmqr,0.35976370202215857
0o1c8gbr,ok0ulu4j,0.3404026354633113
0o1c8gbr,0rn10sb1,0.3262467117974376
0jsp2t4y,u5ktm9m2,0.381363749309869
0jsp2t4y,msipg0sq,0.3095348150890179
0jsp2t4y,p8r3ytao,0.30167220960567825
0jsp2t4y,j5gbfnn5,0.29838647597146134
0jsp2t4y,b63rrydd,0.2965014034045548
3jnnya6p,biqyshoy,0.3571134634358275
3jnnya6p,6yb8k1gq,0.3372654751664592
3jnnya6p,h76jhyg8,0.32825156148673484
3jnnya6p,6mxvuj9k,0.3175360215430967
3jnnya6p,e7jewww3,0.28856146307941316
8gjqn4bh,4dwj4akg,0.21543378398172452
8gjqn4bh,9jesbi9c,0.18004000958308988
8gjqn4bh,bbqx2lxw,0.17814016377378372
6mxvuj9k,64qxcy9c,0.426438462377729
6mxvuj9k,6yb8k1gq,0.36459321003742823
6mxvuj9k,h76jhyg8,0.34676404758542184
6mxvuj9k,vgz84q1n,0.33585234097368066
6mxvuj9k,3jnnya6p,0.3175360215430967
kpt7o841,tka5ykfw,0.5116974930401252
kpt7o841,neykoyhn,0.45939777315749075
kpt7o841,hxhbfy8y,0.3931262800412523
kpt7o841,9kkz5ej2,0.3736737861895882
kpt7o841,saxnzjjz,0.36940587314724066
ogxihs7q,21553i8g,0.23207001570983926
ogxihs7q,7i4bkm36,0.19381997983837418
ogxihs7q,yoiwyviz,0.18590394716610714
ogxihs7q,8wg7wlo1,0.1815704855986333
ogxihs7q,sx6vsxci,0.18043663945855537
6423k4vc,nxblwna5,0.5144058459066989
6423k4vc,zwffw6ur,0.3987152774403412
6423k4vc,dognaomn,0.3536908197630249
6423k4vc,5wjtar9x,0.31315223920069607
6423k4vc,31cola6l,0.30256798257603257
zj2ihmgb,94c1mudi,0.2904604622363694
74y9mrea,in571x0o,0.5868388150543385
74y9mrea,5tjj4bmr,0.5374709469861969
74y9mrea,3syvdjav,0.47639051263694826
74y9mrea,w2x8ukld,0.47539579046924013
74y9mrea,xzkqcgpb,0.47270686561727177
94kluntc,qgxjwzic,0.3774494877301866
94kluntc,l9frt2wp,0.337488598799626
94kluntc,zm5sbexo,0.32416341499866763
94kluntc,o99mfthj,0.32166291623103327
94kluntc,nfl1jo8d,0.3203048570674489
yvy532ml,nluqbo12,0.4286117334319439
yvy532ml,oucu01jh,0.3103282667582742
yvy532ml,ioqeotz7,0.2514541124780496
yvy532ml,hsmhpf0r,0.2514541124780496
yvy532ml,x4hwygcr,0.24272811975750036
tsekfm3x,btzrfs6g,0.35932844805760816
tsekfm3x,hx8c0mxj,0.3028670509620002
tsekfm3x,hma2kvn2,0.2936015695311747
tsekfm3x,4g3x5dje,0.290919858295849
tsekfm3x,gu6ajv3r,0.2773016987349239
jlc4buh7,b4942k4c,0.4563212628395953
jlc4buh7,zuyn1uve,0.27958264668794686
jlc4buh7,b02a6yzj,0.27450220766941014
jlc4buh7,13j0ye82,0.2646372484361422
jlc4buh7,fmbk7plw,0.26058360053140156
ghh4rnqc,exeaxvqs,0.3123018055569088
ghh4rnqc,jdg8gsve,0.1543390478244833
vcdekiqy,7zrsxgwz,0.34907728044027037
vcdekiqy,i9c91rul,0.2956837474253103
vcdekiqy,5i8b917r,0.27181385926154994
vcdekiqy,wypnc9ka,0.2675525727167879
vcdekiqy,0cukc0n5,0.26484153768062646
0eel4w2c,3dcctl1c,0.353412849624343
0eel4w2c,h2cm3cge,0.3342860600909617
0eel4w2c,zwb1mn7c,0.3269753152351515
0eel4w2c,l5n0r5g9,0.30434089190599556
0eel4w2c,fuhvsy2j,0.29403457491384144
aso23d60,3x40hrw9,0.3528319321027476
aso23d60,jgdnfujz,0.31276188500507585
aso23d60,nt3jfein,0.31099877852334823
aso23d60,af986870,0.2788243483986091
aso23d60,v8t6c23z,0.22298369092534706
xtj50tnm,ad9t8g15,0.5465940031244213
xtj50tnm,uhqbh6w4,0.521137865106629
xtj50tnm,9dcs0ew7,0.4168942736258141
xtj50tnm,cmzo4yh9,0.3831634963822208
xtj50tnm,8cqkx7tq,0.3830419511094766
zldaho60,qa83xu74,0.2578482010773413
zldaho60,0gq5yusk,0.2422037707130093
zldaho60,x2vbn9ce,0.2415750978923551
zldaho60,zyall1jr,0.22673098779815315
zldaho60,gr5zt7ee,0.21202372354348656
sjl2kebl,x02u7oh0,0.2586570046969514
sjl2kebl,qfqwkr8p,0.21957160587545566
sjl2kebl,7uoia564,0.21774979893597085
sjl2kebl,dtsdnxhu,0.21227326063644175
sjl2kebl,q8agw4jp,0.21192854250277302
mthwnn9h,pfvlkj3p,0.4433744581340506
mthwnn9h,b10qq2mi,0.19349003510770496
mthwnn9h,slssn6w8,0.1888072552115283
mthwnn9h,xkihjtt0,0.15831249980599676
61cor2dt,6roqz3pz,0.35130584154769284
61cor2dt,3cqifh4c,0.33300684967455696
61cor2dt,wmhog17x,0.3193292798051608
61cor2dt,acezfx3o,0.30434650825633397
61cor2dt,94v8zchf,0.29828584687892545
xdf99hk2,np31t4dl,0.4701967708295195
xdf99hk2,29s7wm2t,0.39369610201346594
xdf99hk2,ggnkttm5,0.33676976884600174
xdf99hk2,cp6k3po6,0.29268570267324423
xdf99hk2,gqy32xov,0.2894318446948384
qx9flfme,eljk918r,0.3826510266915278
qx9flfme,3z97ruir,0.34666583858398026
qx9flfme,u4di5emn,0.2911993899068125
qx9flfme,nr5dq615,0.262352012244763
qx9flfme,f0npnrp2,0.24635424057577265
a7g9meoq,ofnj6nz1,0.2234845360304746
a7g9meoq,ww4ip0ek,0.2228171784938339
a7g9meoq,65h2mkdy,0.21389686046252285
a7g9meoq,n6wwg44h,0.20754715742211532
a7g9meoq,2ex11ak4,0.2029781713029332
5yzemjbr,5ub3f08l,0.3686339444785362
5yzemjbr,2yv787dz,0.2439016809763257
5yzemjbr,an2uexle,0.23288887504697176
5yzemjbr,py908dt8,0.2231452969359391
5yzemjbr,4e5ij2xp,0.20868312116884913
gbw6l43m,hq9sgndf,0.29403529663731104
gbw6l43m,3rk4l42z,0.2687997331164722
gbw6l43m,j5cbh6ui,0.2309634444172627
gbw6l43m,5j8q7xk2,0.22860425055696906
gbw6l43m,zym5p2ey,0.21945500465932602
tjdmcx31,whggehqm,0.3585128748822542
tjdmcx31,8lgpdzlb,0.3573478691269783
tjdmcx31,hpeav816,0.3442609954919871
tjdmcx31,v6lycc7k,0.2754507889027732
tjdmcx31,zw77mk27,0.17025573112967587
jp45ebmn,d3p9nbgq,0.39784048216931106
jp45ebmn,qgw46e9y,0.3956177310467235
jp45ebmn,jogpyeay,0.3662591909082641
jp45ebmn,gwdxctr8,0.35798822171044503
jp45ebmn,wi9uyiuw,0.35702992653182086
k232ldz1,kumpi8l8,0.4221148849713637
k232ldz1,kj8nrpf3,0.30558365571469803
k232ldz1,w8oixzdg,0.185629490764636
k232ldz1,23cjm86c,0.1849910732562285
k232ldz1,ukd03ewn,0.18001373819972327
zfpdyymc,91zm7teb,0.40343734303479795
zfpdyymc,u0hb8jx1,0.3987716438818055
zfpdyymc,d9nc3f90,0.3986427535873778
zfpdyymc,sw49m8kv,0.331545510212796
zfpdyymc,g9grn8yk,0.3124994466548512
bpzvckpw,wypnc9ka,0.2139464331536947
bpzvckpw,n6wwg44h,0.18341894228640793
bpzvckpw,xbbqood1,0.17475413588267655
bpzvckpw,ibqz3qlu,0.17029704188436812
bpzvckpw,97rs37lg,0.16875196857850247
tbalawbj,dzfj1nz2,0.42746412494710717
tbalawbj,vdew2j9u,0.42040561370103036
tbalawbj,ev7e02n3,0.4139116548095573
tbalawbj,vx4xh54u,0.4037461700298536
tbalawbj,k3vtky6z,0.39573739958686016
xw9r4sv4,gz9mw4z3,0.33442930027401446
xw9r4sv4,xe4iv381,0.3206092704731913
xw9r4sv4,y5lhawqo,0.3173327312227679
xw9r4sv4,tft6pybe,0.3145427960563157
xw9r4sv4,65t12t69,0.2885707189245479
ktmh1gkq,jo1bi24u,0.4079561192801955
ktmh1gkq,32olno9m,0.3764250717883443
ktmh1gkq,i9c91rul,0.3342503927485677
ktmh1gkq,9tczqpcr,0.33171269217493643
ktmh1gkq,h95pg2my,0.32934399491863076
lwoic68j,oyn5zxsl,0.27051457835467085
lwoic68j,cov6ip06,0.21032146089139356
lwoic68j,uviojjo9,0.19912364648161857
lwoic68j,r5fmma5g,0.1971586262759499
lwoic68j,1a9acar1,0.19677620639584323
scmu72y2,7xkj27ph,0.19635822914931453
scmu72y2,5oglctvp,0.17911453846914813
scmu72y2,nvw6gpzc,0.17030679196873622
scmu72y2,f2kab6k8,0.1626341434881683
fngnvgo0,8z0xypmf,0.34954477548758595
fngnvgo0,0b08jyjs,0.2515265594727135
fngnvgo0,0m32ecnu,0.22946863580857557
fngnvgo0,salby0fu,0.21260502808420326
fngnvgo0,89u7de3i,0.19992117827563724
g8o7o92t,hlx5nedu,0.29512430039780657
g8o7o92t,0whhyzpi,0.22469871486239434
g8o7o92t,5zhanu5f,0.18947432621547117
g8o7o92t,uyksd0dp,0.1787399302565571
g8o7o92t,nfyl1flo,0.17050529899378153
fj4ldj0n,d4q8h6yy,0.34498205342715793
fj4ldj0n,2gl8792x,0.2291380106391287
fj4ldj0n,m7z0fu47,0.18421840723306998
fj4ldj0n,13swg8u4,0.18258542280666792
fj4ldj0n,jyq3d37w,0.18162369193025912
88a4sbex,pbwgewhh,0.3855460796025036
88a4sbex,8bk73ts3,0.352918202589642
88a4sbex,u3emgr8t,0.3429014925883986
88a4sbex,i9c91rul,0.329626631752913
88a4sbex,jhu4hq9k,0.32670375024675635
